Date,Time,Site,Unit ID,User ID,°F-21A104910,mmHg-21A105443,DO %-21A106679,DO mg/L-21A106679,SPC-uS/cm-21A104910,C-uS/cm-21A104910,nLFC-uS/cm-21A104910,ohm-cm-21A104910,TDS mg/L-21A104910,SAL-PSU-21A104910,Density-21A104910,Density-T-21A104910,pH-21B101988,pH mV-21B101988,Phycocyanin RFU-21B101736,Phycocyanin ug/L-21B101736,Chlorophyll RFU-21B101736,Chlorophyll ug/L-21B101736,DEP m-20M103012,Vpos m-20M103012
8/22/2022,11:40:34 AM,Tank 57,Strauss lab 1,,75.185,750.5,105,8.84,220.4,216.1,220.8,4627,143,0.1,-2.6,-2.6,10.8,-317.4,1.83,1.82,5.96,24.55,-0.05,-0.054
8/22/2022,11:40:37 AM,Tank 57,Strauss lab 1,,75.247,750.5,105.4,8.86,220.5,216.4,220.9,4621,143,0.1,-2.6,-2.6,10.8,-317.3,2.03,2.03,9.54,39.42,-0.05,-0.04
8/22/2022,11:42:09 AM,Tank 58,Strauss lab 1,,76.237,750.5,103.2,8.59,201.4,199.8,201.6,5006,131,0.09,-2.8,-2.8,10.77,-315.9,1.58,1.57,3.07,12.49,-0.053,-0.059
8/22/2022,11:42:12 AM,Tank 58,Strauss lab 1,,76.24,750.6,103.4,8.61,201,199.4,201.2,5014,131,0.09,-2.8,-2.8,10.77,-316.1,1.44,1.43,0.25,0.78,-0.053,-0.051
8/22/2022,11:42:15 AM,Tank 58,Strauss lab 1,,76.237,750.6,103.7,8.63,202.6,200.9,202.7,4977,132,0.1,-2.8,-2.8,10.77,-316.1,1.23,1.22,0.7,2.64,-0.052,-0.056
8/22/2022,11:42:18 AM,Tank 58,Strauss lab 1,,76.255,750.5,104.1,8.66,203.1,201.5,203.3,4962,132,0.1,-2.8,-2.8,10.77,-316.2,1.15,1.14,0.95,3.69,-0.05,-0.046
8/22/2022,11:42:21 AM,Tank 58,Strauss lab 1,,76.27,750.6,104.5,8.7,203.5,202,203.7,4951,132,0.1,-2.8,-2.8,10.77,-316.2,1.03,1.02,0.97,3.78,-0.047,-0.042
8/22/2022,11:42:24 AM,Tank 58,Strauss lab 1,,76.29,750.6,105,8.73,203.6,202,203.7,4950,132,0.1,-2.8,-2.8,10.78,-316.5,1.13,1.11,0.99,3.86,-0.049,-0.048
8/22/2022,11:44:49 AM,Tank 59,Strauss lab 1,,75.964,750.6,109.2,9.12,228.1,225.6,228.3,4434,148,0.11,-2.7,-2.7,10.99,-328.6,2.74,2.75,6.33,26.05,-0.051,-0.06
8/22/2022,11:44:52 AM,Tank 59,Strauss lab 1,,75.974,750.5,109.3,9.12,228.2,225.7,228.4,4431,148,0.11,-2.7,-2.7,10.99,-328.8,2.47,2.47,3.22,13.14,-0.051,-0.055
8/22/2022,11:44:55 AM,Tank 59,Strauss lab 1,,75.991,750.6,109.4,9.13,228.7,226.2,228.9,4421,149,0.11,-2.7,-2.7,10.99,-328.9,1.94,1.93,1.54,6.15,-0.05,-0.036
8/22/2022,11:44:58 AM,Tank 59,Strauss lab 1,,76.011,750.7,109.7,9.15,229.6,227.2,229.9,4401,149,0.11,-2.7,-2.7,11,-329.1,1.45,1.44,3.27,13.35,-0.05,-0.04
8/22/2022,11:45:01 AM,Tank 59,Strauss lab 1,,76.024,750.6,110.2,9.19,230.6,228.2,230.8,4383,150,0.11,-2.7,-2.7,11,-329.4,1.11,1.1,2.64,10.69,-0.052,-0.059
8/22/2022,11:45:04 AM,Tank 59,Strauss lab 1,,76.025,750.5,110.6,9.23,231.1,228.7,231.3,4373,150,0.11,-2.7,-2.7,11.01,-329.8,1.07,1.06,1.51,6.01,-0.05,-0.054
8/25/2022,9:02:20 AM,Tank 58,Strauss lab 1,,77.826,752.5,99.4,8.14,195.5,197.2,195.3,5072,127,0.09,-3,-3,11.52,-360.1,0.18,0.16,0.31,1.01,-0.019,-0.002
8/25/2022,9:02:23 AM,Tank 58,Strauss lab 1,,77.828,752.5,99.5,8.15,195.7,197.4,195.5,5066,127,0.09,-3,-3,11.52,-360.4,0.2,0.18,0.28,0.91,-0.018,-0.006
8/25/2022,9:02:26 AM,Tank 58,Strauss lab 1,,77.846,752.6,99.7,8.16,196.9,198.7,196.7,5034,128,0.09,-3,-3,11.52,-360.5,0.2,0.18,0.31,1,-0.02,-0.01
8/25/2022,9:02:29 AM,Tank 58,Strauss lab 1,,77.856,752.5,99.9,8.18,198.7,200.5,198.5,4987,129,0.09,-3,-3,11.52,-360.6,0.21,0.19,0.29,0.92,-0.022,-0.029
8/25/2022,9:02:32 AM,Tank 58,Strauss lab 1,,77.864,752.5,100.4,8.22,201.1,202.9,200.9,4929,131,0.09,-3,-3,11.53,-360.9,0.24,0.22,0.29,0.95,-0.021,-0.017
8/25/2022,9:02:35 AM,Tank 58,Strauss lab 1,,77.857,752.5,100.8,8.25,202.4,204.3,202.2,4896,132,0.09,-3,-3,11.54,-361.6,0.21,0.19,0.31,1,-0.02,-0.011
8/25/2022,9:16:14 AM,Tank 26,Strauss lab 1,,78.007,752.5,104.3,8.53,220,222.3,219.7,4498,143,0.1,-3,-3,12.29,-404.9,0.45,0.43,1.73,6.92,-0.021,-0.012
8/25/2022,9:16:17 AM,Tank 26,Strauss lab 1,,78,752.6,104.3,8.53,159.3,161,159.1,6213,104,0.07,-3,-3,12.28,-404.7,0.38,0.36,1.64,6.54,-0.025,-0.026
8/25/2022,9:16:20 AM,Tank 26,Strauss lab 1,,77.962,752.5,104.3,8.53,219,221.2,218.8,4520,142,0.1,-3,-3,12.28,-404.7,0.44,0.42,1.57,6.28,-0.024,-0.038
8/25/2022,9:16:23 AM,Tank 26,Strauss lab 1,,77.896,752.6,104.4,8.54,219.9,222,219.7,4504,143,0.1,-3,-3,12.29,-405,0.38,0.36,1.42,5.62,-0.023,-0.031
8/25/2022,9:16:26 AM,Tank 26,Strauss lab 1,,77.838,752.6,104.5,8.55,220.4,222.4,220.2,4497,143,0.1,-3,-3,12.3,-405.4,0.45,0.43,1.51,6,-0.022,-0.017
8/25/2022,9:16:29 AM,Tank 26,Strauss lab 1,,77.8,752.6,104.6,8.57,220.6,222.5,220.4,4494,143,0.1,-3,-3,12.31,-406,0.39,0.37,1.54,6.14,-0.026,-0.025
8/25/2022,9:18:15 AM,Tank 27,Strauss lab 1,,77.465,752.6,102.7,8.44,229.6,230.7,229.4,4335,149,0.11,-2.9,-2.9,12.37,-409.3,2.7,2.71,19.56,81.12,-0.019,-0.01
8/25/2022,9:18:18 AM,Tank 27,Strauss lab 1,,77.423,752.6,102.8,8.45,229.7,230.8,229.6,4333,149,0.11,-2.9,-2.9,12.37,-409.8,3.05,3.06,10.11,41.8,-0.019,-0.011
8/25/2022,9:18:21 AM,Tank 27,Strauss lab 1,,77.355,752.6,103,8.48,230.2,231.1,230.2,4327,150,0.11,-2.9,-2.9,12.39,-410.5,3.32,3.33,18.16,75.27,-0.022,-0.039
8/25/2022,9:18:24 AM,Tank 27,Strauss lab 1,,77.272,752.6,103.4,8.51,230.5,231.2,230.5,4325,150,0.11,-2.9,-2.9,12.4,-411.4,3.58,3.59,15.26,63.23,-0.022,-0.03
8/25/2022,9:18:27 AM,Tank 27,Strauss lab 1,,77.221,752.6,104,8.57,231,231.5,230.9,4320,150,0.11,-2.9,-2.9,12.42,-412.2,5.65,5.69,19.25,79.82,-0.021,-0.014
8/25/2022,9:18:30 AM,Tank 27,Strauss lab 1,,77.213,752.6,104.4,8.6,231,231.5,231,4319,150,0.11,-2.9,-2.9,12.43,-412.6,4.38,4.4,20.94,86.87,-0.021,-0.006
8/25/2022,9:19:56 AM,Tank 43,Strauss lab 1,,78.09,752.6,92.5,7.56,209.8,212.3,209.6,4711,136,0.1,-3,-3,12.22,-401.2,0.27,0.25,1.74,6.97,-0.021,-0.004
8/25/2022,9:19:59 AM,Tank 43,Strauss lab 1,,78.084,752.6,92.8,7.58,209.8,212.2,209.6,4712,136,0.1,-3,-3,12.22,-401.3,0.34,0.32,1.87,7.52,-0.021,-0.006
8/25/2022,9:20:02 AM,Tank 43,Strauss lab 1,,78.041,752.6,93,7.6,209.7,212,209.5,4716,136,0.1,-3,-3,12.23,-401.6,0.44,0.42,1.68,6.7,-0.023,-0.025
8/25/2022,9:20:05 AM,Tank 43,Strauss lab 1,,78.001,752.6,93.2,7.62,209.6,211.9,209.4,4720,136,0.1,-3,-3,12.24,-402,0.4,0.38,1.96,7.89,-0.019,-0.01
8/25/2022,9:20:08 AM,Tank 43,Strauss lab 1,,77.943,752.6,93.6,7.66,209.7,211.8,209.5,4721,136,0.1,-3,-3,12.24,-402.5,0.4,0.38,1.77,7.09,-0.018,-0.019
8/25/2022,9:20:11 AM,Tank 43,Strauss lab 1,,77.926,752.6,94,7.69,209.9,211.9,209.7,4718,136,0.1,-3,-3,12.25,-402.6,0.41,0.39,1.82,7.28,-0.02,-0.026
8/25/2022,9:23:37 AM,Tank 44,Strauss lab 1,,77.205,752.6,93.5,7.71,219.7,220.2,219.6,4542,143,0.1,-2.9,-2.9,12.25,-402.5,0.83,0.82,2.91,11.85,-0.021,-0.008
8/25/2022,9:23:40 AM,Tank 44,Strauss lab 1,,77.186,752.6,93.5,7.71,219.8,220.3,219.8,4540,143,0.1,-2.9,-2.9,12.25,-402.4,0.74,0.72,0.61,2.26,-0.023,-0.022
8/25/2022,9:23:43 AM,Tank 44,Strauss lab 1,,77.154,752.6,93.5,7.71,220.2,220.6,220.2,4534,143,0.1,-2.9,-2.9,12.25,-402.5,0.58,0.57,0.76,2.88,-0.022,-0.01
8/25/2022,9:23:46 AM,Tank 44,Strauss lab 1,,77.11,752.6,93.5,7.72,220.6,220.8,220.5,4528,143,0.1,-2.9,-2.9,12.25,-402.6,0.46,0.44,1.05,4.1,-0.021,-0.01
8/25/2022,9:23:49 AM,Tank 44,Strauss lab 1,,77.081,752.6,93.6,7.73,220.8,221,220.8,4525,144,0.1,-2.9,-2.9,12.26,-402.7,0.34,0.32,1.12,4.41,-0.021,-0.025
8/25/2022,9:23:52 AM,Tank 44,Strauss lab 1,,77.068,752.6,93.8,7.74,220.8,220.9,220.8,4526,144,0.1,-2.9,-2.9,12.26,-402.6,0.42,0.4,0.19,0.52,-0.02,-0.018
8/25/2022,9:26:00 AM,Tank 57,Strauss lab 1,,77.22,752.6,97.2,8.01,229.3,229.8,229.2,4351,149,0.11,-2.9,-2.9,12.23,-401,0.86,0.84,2.13,8.61,-0.023,-0.019
8/25/2022,9:26:03 AM,Tank 57,Strauss lab 1,,77.203,752.6,97.4,8.03,229.3,229.8,229.2,4352,149,0.11,-2.9,-2.9,12.23,-401.1,0.81,0.79,4.21,17.25,-0.02,-0.011
8/25/2022,9:26:06 AM,Tank 57,Strauss lab 1,,77.162,752.6,97.5,8.04,229.3,229.7,229.3,4354,149,0.11,-2.9,-2.9,12.24,-401.5,0.61,0.59,1.48,5.9,-0.021,-0.035
8/25/2022,9:26:09 AM,Tank 57,Strauss lab 1,,77.112,752.6,97.9,8.07,229.4,229.6,229.3,4355,149,0.11,-2.9,-2.9,12.25,-402.1,0.73,0.71,4.2,17.18,-0.021,-0.027
8/25/2022,9:26:12 AM,Tank 57,Strauss lab 1,,77.073,752.6,98.5,8.13,229.5,229.7,229.5,4354,149,0.11,-2.9,-2.9,12.26,-402.7,0.86,0.85,2.51,10.17,-0.023,-0.026
8/25/2022,9:26:15 AM,Tank 57,Strauss lab 1,,77.064,752.6,99.1,8.18,229.7,229.9,229.7,4351,149,0.11,-2.9,-2.9,12.26,-403.1,0.92,0.9,3.8,15.56,-0.024,-0.011
8/25/2022,9:28:09 AM,Tank 59,Strauss lab 1,,77.796,752.7,104.4,8.55,235.8,237.8,235.6,4205,153,0.11,-3,-3,12.17,-398.1,0.75,0.73,1.82,7.31,-0.021,-0.013
8/25/2022,9:28:12 AM,Tank 59,Strauss lab 1,,77.794,752.7,104.4,8.56,235.8,237.8,235.6,4206,153,0.11,-3,-3,12.17,-398.2,0.87,0.86,1.73,6.94,-0.019,-0.013
8/25/2022,9:28:15 AM,Tank 59,Strauss lab 1,,77.781,752.7,104.5,8.56,235.8,237.8,235.6,4206,153,0.11,-3,-3,12.18,-398.4,1.02,1,3,12.22,-0.021,-0.036
8/25/2022,9:28:18 AM,Tank 59,Strauss lab 1,,77.75,752.6,104.8,8.59,235.8,237.7,235.6,4207,153,0.11,-3,-3,12.18,-398.8,0.98,0.97,2.05,8.24,-0.022,-0.032
8/25/2022,9:28:21 AM,Tank 59,Strauss lab 1,,77.721,752.6,105.2,8.62,235.6,237.4,235.4,4212,153,0.11,-3,-3,12.19,-399.2,1.23,1.22,1.8,7.2,-0.023,-0.027
8/25/2022,9:28:24 AM,Tank 59,Strauss lab 1,,77.7,752.7,105.7,8.67,236,237.7,235.8,4206,153,0.11,-3,-3,12.2,-399.6,1.27,1.26,4.55,18.66,-0.022,-0.018
8/25/2022,9:29:57 AM,Tank 60,Strauss lab 1,,77.252,752.6,92.1,7.59,214.1,214.6,214,4659,139,0.1,-2.9,-2.9,12.27,-403.5,0.49,0.47,1.57,6.25,-0.02,-0.009
8/25/2022,9:30:00 AM,Tank 60,Strauss lab 1,,77.238,752.6,92.2,7.59,214.2,214.7,214.1,4657,139,0.1,-2.9,-2.9,12.27,-403.6,0.58,0.56,1.39,5.52,-0.02,-0.012
8/25/2022,9:30:03 AM,Tank 60,Strauss lab 1,,77.2,752.6,92.2,7.6,214.3,214.8,214.3,4656,139,0.1,-2.9,-2.9,12.28,-403.9,0.54,0.52,1.37,5.44,-0.022,-0.036
8/25/2022,9:30:06 AM,Tank 60,Strauss lab 1,,77.128,752.6,92.4,7.62,214.7,215,214.6,4652,140,0.1,-2.9,-2.9,12.28,-404.4,0.57,0.55,1.3,5.14,-0.023,-0.036
8/25/2022,9:30:09 AM,Tank 60,Strauss lab 1,,77.076,752.6,92.7,7.65,215,215.2,215,4647,140,0.1,-2.9,-2.9,12.29,-404.8,0.58,0.56,1.3,5.15,-0.02,-0.014
8/25/2022,9:30:12 AM,Tank 60,Strauss lab 1,,77.049,752.7,93.1,7.68,215.5,215.6,215.5,4638,140,0.1,-2.9,-2.9,12.29,-404.9,0.49,0.47,1.55,6.17,-0.022,-0.013
8/25/2022,9:32:25 AM,Tank 09,Strauss lab 1,,77.734,752.7,96.6,7.92,208.3,209.9,208.1,4764,135,0.1,-3,-3,12.14,-396.5,0.24,0.22,0.21,0.59,-0.018,-0.015
8/25/2022,9:32:28 AM,Tank 09,Strauss lab 1,,77.734,752.7,96.8,7.94,208.3,210,208.2,4763,135,0.1,-3,-3,12.14,-396.5,0.24,0.22,0.15,0.34,-0.019,-0.031
8/25/2022,9:32:31 AM,Tank 09,Strauss lab 1,,77.727,752.7,96.9,7.95,208.3,209.9,208.2,4764,135,0.1,-3,-3,12.14,-396.6,0.34,0.32,0.16,0.4,-0.02,-0.009
8/25/2022,9:32:34 AM,Tank 09,Strauss lab 1,,77.698,752.6,97.1,7.96,208.4,209.9,208.2,4764,135,0.1,-3,-3,12.15,-396.8,0.3,0.28,0.28,0.9,-0.019,-0.013
8/25/2022,9:32:37 AM,Tank 09,Strauss lab 1,,77.665,752.7,97.4,7.99,208.4,209.9,208.2,4765,135,0.1,-3,-3,12.15,-397.1,0.31,0.29,0.34,1.14,-0.021,-0.026
8/25/2022,9:32:40 AM,Tank 09,Strauss lab 1,,77.636,752.7,97.8,8.02,208.4,209.8,208.3,4766,135,0.1,-3,-3,12.16,-397.4,0.3,0.28,0.37,1.28,-0.018,-0.018
8/25/2022,9:32:43 AM,Tank 09,Strauss lab 1,,77.624,752.7,98.3,8.07,208.5,209.9,208.4,4764,136,0.1,-3,-3,12.17,-397.7,0.24,0.22,0.3,0.97,-0.019,-0.013
8/25/2022,9:34:46 AM,Tank 10,Strauss lab 1,,77.168,752.7,101.6,8.38,213.2,213.6,213.2,4682,139,0.1,-2.9,-2.9,12.25,-402.1,0.8,0.79,3.91,16.02,-0.019,-0.029
8/25/2022,9:34:49 AM,Tank 10,Strauss lab 1,,77.162,752.7,101.7,8.39,202.2,202.6,202.2,4936,131,0.09,-2.9,-2.9,12.25,-402.2,0.89,0.87,4.81,19.74,-0.017,-0.022
8/25/2022,9:34:52 AM,Tank 10,Strauss lab 1,,77.118,752.7,101.8,8.4,213.3,213.6,213.3,4682,139,0.1,-2.9,-2.9,12.25,-402.5,1.1,1.09,12.66,52.39,-0.017,-0.009
8/25/2022,9:34:55 AM,Tank 10,Strauss lab 1,,77.081,752.6,102,8.42,214.6,214.8,214.6,4655,140,0.1,-2.9,-2.9,12.26,-402.9,1.26,1.25,6.8,28.02,-0.018,-0.01
8/25/2022,9:34:58 AM,Tank 10,Strauss lab 1,,77.038,752.6,102.4,8.45,214.7,214.8,214.7,4656,140,0.1,-2.9,-2.9,12.27,-403.4,1.39,1.38,9.98,41.25,-0.02,-0.025
8/25/2022,9:36:45 AM,Tank 11,Strauss lab 1,,77.525,752.7,96.6,7.94,218.3,219.5,218.1,4556,142,0.1,-2.9,-2.9,12.13,-395.6,0.12,0.1,0.26,0.83,-0.018,-0.009
8/25/2022,9:36:48 AM,Tank 11,Strauss lab 1,,77.517,752.7,96.7,7.95,218.3,219.5,218.2,4556,142,0.1,-2.9,-2.9,12.13,-395.6,0.15,0.13,0.34,1.12,-0.018,-0.025
8/25/2022,9:36:51 AM,Tank 11,Strauss lab 1,,77.489,752.7,96.8,7.96,218.8,219.9,218.7,4547,142,0.1,-2.9,-2.9,12.13,-395.8,0.18,0.15,0.45,1.6,-0.02,-0.017
8/25/2022,9:36:54 AM,Tank 11,Strauss lab 1,,77.445,752.7,97,7.98,219.3,220.3,219.2,4538,143,0.1,-2.9,-2.9,12.14,-396.1,0.21,0.18,0.57,2.1,-0.019,-0.011
8/25/2022,9:36:57 AM,Tank 11,Strauss lab 1,,77.405,752.7,97.3,8,219.7,220.7,219.6,4532,143,0.1,-2.9,-2.9,12.15,-396.5,0.13,0.11,0.71,2.67,-0.02,-0.012
8/25/2022,9:37:00 AM,Tank 11,Strauss lab 1,,77.387,752.8,97.7,8.04,220,220.9,219.9,4527,143,0.1,-2.9,-2.9,12.15,-396.7,0.11,0.09,0.62,2.33,-0.02,-0.027
8/25/2022,9:38:27 AM,Tank 12,Strauss lab 1,,77.23,752.7,89.6,7.38,214,214.5,213.9,4662,139,0.1,-2.9,-2.9,12.11,-394.4,0.37,0.35,0.38,1.31,-0.021,-0.031
8/25/2022,9:38:30 AM,Tank 12,Strauss lab 1,,77.228,752.7,89.7,7.39,214,214.5,213.9,4663,139,0.1,-2.9,-2.9,12.11,-394.3,0.4,0.38,0.4,1.4,-0.021,-0.026
8/25/2022,9:38:33 AM,Tank 12,Strauss lab 1,,77.213,752.7,89.7,7.4,213.9,214.4,213.9,4664,139,0.1,-2.9,-2.9,12.11,-394.4,0.3,0.28,0.36,1.23,-0.017,-0.003
8/25/2022,9:38:36 AM,Tank 12,Strauss lab 1,,77.192,752.7,89.8,7.4,213.8,214.2,213.7,4668,139,0.1,-2.9,-2.9,12.11,-394.5,0.25,0.23,0.35,1.2,-0.017,-0.002
8/25/2022,9:38:39 AM,Tank 12,Strauss lab 1,,77.169,752.7,89.9,7.41,213.6,214,213.6,4673,139,0.1,-2.9,-2.9,12.12,-394.6,0.29,0.26,0.36,1.22,-0.018,-0.015
8/25/2022,9:38:42 AM,Tank 12,Strauss lab 1,,77.16,752.7,90.1,7.43,213.5,213.9,213.5,4675,139,0.1,-2.9,-2.9,12.12,-394.7,0.35,0.33,0.35,1.2,-0.018,-0.023
8/25/2022,9:39:50 AM,Tank 06,Strauss lab 1,,72.166,752.7,81.4,7.07,171.6,162.8,172.5,6142,112,0.08,-2.2,-2.2,13.12,-449.5,0.04,0.01,0.26,0.81,-0.021,-0.008
8/25/2022,9:39:53 AM,Tank 06,Strauss lab 1,,72.126,752.8,81.4,7.07,171.8,162.9,172.7,6139,112,0.08,-2.2,-2.2,13.13,-450.1,0.13,0.11,0.23,0.68,-0.02,-0.01
8/25/2022,9:39:56 AM,Tank 06,Strauss lab 1,,71.949,752.8,81.1,7.06,172.1,162.9,173,6139,112,0.08,-2.2,-2.2,13.15,-451,0.11,0.09,0.34,1.16,-0.021,-0.034
8/25/2022,9:39:59 AM,Tank 06,Strauss lab 1,,71.739,752.8,80.7,7.04,172.5,162.9,173.4,6141,112,0.08,-2.2,-2.2,13.17,-452.1,0.19,0.17,0.29,0.94,-0.018,-0.011
8/25/2022,9:40:02 AM,Tank 06,Strauss lab 1,,71.56,752.8,80.5,7.04,172.7,162.7,173.6,6146,112,0.08,-2.2,-2.2,13.19,-452.9,0.09,0.07,0.35,1.18,-0.018,-0.009
8/25/2022,9:40:05 AM,Tank 06,Strauss lab 1,,71.54,752.8,80.6,7.05,172.6,162.6,173.6,6149,112,0.08,-2.2,-2.2,13.19,-453.1,0.01,-0.01,0.35,1.19,-0.02,-0.021
8/25/2022,9:42:22 AM,Tank 07,Strauss lab 1,,71.555,752.7,85.6,7.49,174.7,164.6,175.7,6074,114,0.08,-2.2,-2.2,12.8,-430.5,0.16,0.13,0.63,2.37,-0.019,-0.017
8/25/2022,9:42:25 AM,Tank 07,Strauss lab 1,,71.536,752.7,85.6,7.49,174.9,164.7,175.9,6070,114,0.08,-2.2,-2.2,12.79,-430.2,0.15,0.13,0.74,2.79,-0.019,-0.007
8/25/2022,9:42:28 AM,Tank 07,Strauss lab 1,,71.484,752.7,85.5,7.48,175,164.7,176,6070,114,0.08,-2.1,-2.1,12.79,-430.3,0.2,0.18,0.77,2.92,-0.02,-0.014
8/25/2022,9:42:31 AM,Tank 07,Strauss lab 1,,71.453,752.8,85.5,7.48,174.7,164.4,175.7,6082,114,0.08,-2.1,-2.1,12.79,-430.3,0.18,0.15,0.9,3.46,-0.02,-0.028
8/25/2022,9:42:34 AM,Tank 07,Strauss lab 1,,71.431,752.7,85.4,7.48,174.4,164.1,175.4,6095,113,0.08,-2.1,-2.1,12.8,-430.4,0.26,0.24,0.98,3.82,-0.017,-0.023
8/25/2022,9:42:37 AM,Tank 07,Strauss lab 1,,71.439,752.8,85.5,7.49,173.9,163.7,174.9,6110,113,0.08,-2.1,-2.1,12.79,-430,0.19,0.17,1.07,4.18,-0.017,-0.016
8/25/2022,9:46:17 AM,Tank 23,Strauss lab 1,,71.926,752.9,125.9,10.96,176,166.5,176.9,6005,114,0.08,-2.2,-2.2,12.9,-436.9,0.33,0.31,0.18,0.47,-0.018,-0.015
8/25/2022,9:46:20 AM,Tank 23,Strauss lab 1,,71.918,752.9,126,10.97,176.1,166.6,177.1,6001,114,0.08,-2.2,-2.2,12.9,-437,0.43,0.41,0.25,0.78,-0.019,-0.011
8/25/2022,9:46:23 AM,Tank 23,Strauss lab 1,,71.891,753,126.1,10.98,176.3,166.8,177.3,5996,115,0.08,-2.2,-2.2,12.91,-437.2,0.45,0.43,0.23,0.67,-0.014,-0.005
8/25/2022,9:46:26 AM,Tank 23,Strauss lab 1,,71.852,753.1,126.3,11.01,176.5,166.9,177.5,5992,115,0.08,-2.2,-2.2,12.92,-437.7,0.36,0.34,0.17,0.43,-0.015,-0.023
8/25/2022,9:46:29 AM,Tank 23,Strauss lab 1,,71.804,752.9,126.6,11.04,176.8,167,177.7,5987,115,0.08,-2.2,-2.2,12.93,-438.4,0.27,0.25,0.15,0.35,-0.014,-0.003
8/25/2022,9:46:32 AM,Tank 23,Strauss lab 1,,71.774,752.9,127.1,11.09,176.8,167,177.7,5989,115,0.08,-2.2,-2.2,12.95,-439.4,0.3,0.28,0.12,0.22,-0.015,-0.005
8/25/2022,9:48:13 AM,Tank 25,Strauss lab 1,,77.22,752.9,120.7,9.95,202.4,202.9,202.3,4930,132,0.09,-2.9,-2.9,12.1,-393.9,0.67,0.65,0.42,1.48,-0.017,-0.008
8/25/2022,9:48:16 AM,Tank 25,Strauss lab 1,,77.218,753,121,9.98,202.1,202.6,202,4937,131,0.09,-2.9,-2.9,12.11,-394.2,0.67,0.65,0.37,1.27,-0.016,-0.005
8/25/2022,9:48:19 AM,Tank 25,Strauss lab 1,,77.229,753,121.5,10.01,201.9,202.4,201.9,4940,131,0.09,-2.9,-2.9,12.12,-394.6,0.62,0.6,0.25,0.76,-0.014,-0.002
8/25/2022,9:48:22 AM,Tank 25,Strauss lab 1,,77.236,753,122.2,10.07,202.1,202.6,202,4936,131,0.09,-2.9,-2.9,12.12,-395.1,0.65,0.64,0.22,0.65,-0.016,-0.01
8/25/2022,9:48:25 AM,Tank 25,Strauss lab 1,,77.242,753,123.1,10.14,202.8,203.3,202.8,4918,132,0.1,-2.9,-2.9,12.15,-396.3,0.66,0.65,0.24,0.73,-0.016,-0.008
8/25/2022,9:48:28 AM,Tank 25,Strauss lab 1,,77.233,753,123.8,10.2,203.8,204.3,203.7,4895,132,0.1,-2.9,-2.9,12.17,-397.7,0.84,0.82,0.28,0.9,-0.015,-0.007
8/25/2022,9:50:28 AM,Tank 28,Strauss lab 1,,77.088,752.9,101.3,8.36,217.5,217.7,217.5,4594,141,0.1,-2.9,-2.9,12.16,-397.2,0.29,0.27,0.38,1.3,-0.015,-0.015
8/25/2022,9:50:31 AM,Tank 28,Strauss lab 1,,77.083,752.9,101.3,8.36,217.4,217.6,217.4,4595,141,0.1,-2.9,-2.9,12.16,-397.2,0.32,0.29,0.41,1.43,-0.017,-0.022
8/25/2022,9:50:34 AM,Tank 28,Strauss lab 1,,77.061,752.9,101.4,8.37,217.2,217.3,217.2,4601,141,0.1,-2.9,-2.9,12.16,-397.3,0.34,0.32,0.44,1.57,-0.018,-0.009
8/25/2022,9:50:37 AM,Tank 28,Strauss lab 1,,77.039,752.9,101.5,8.38,217,217.1,217,4606,141,0.1,-2.9,-2.9,12.16,-397.2,0.47,0.45,0.55,2.03,-0.017,-0.019
8/25/2022,9:50:40 AM,Tank 28,Strauss lab 1,,77.016,752.9,101.7,8.4,217.1,217.1,217.1,4605,141,0.1,-2.9,-2.9,12.16,-397.2,0.41,0.39,0.57,2.09,-0.016,-0.02
8/25/2022,9:50:43 AM,Tank 28,Strauss lab 1,,77.013,752.9,101.9,8.42,217.4,217.5,217.4,4599,141,0.1,-2.9,-2.9,12.16,-397.1,0.38,0.36,0.58,2.13,-0.016,-0.005
8/25/2022,9:53:03 AM,Tank 22,Strauss lab 1,,70.749,753,124,10.94,176.1,164.4,177.2,6082,114,0.08,-2.1,-2.1,13.4,-464.5,0.35,0.32,0.46,1.65,-0.017,-0.005
8/25/2022,9:53:06 AM,Tank 22,Strauss lab 1,,70.733,752.9,124,10.94,176.3,164.6,177.4,6076,115,0.08,-2.1,-2.1,13.4,-464.5,0.32,0.3,0.46,1.64,-0.019,-0.012
8/25/2022,9:53:09 AM,Tank 22,Strauss lab 1,,70.698,752.9,124.1,10.95,176.3,164.5,177.5,6078,115,0.08,-2.1,-2.1,13.4,-464.9,0.31,0.28,0.42,1.49,-0.019,-0.033
8/25/2022,9:53:12 AM,Tank 22,Strauss lab 1,,70.653,753,124.3,10.97,176.4,164.5,177.5,6078,115,0.08,-2,-2,13.41,-465.3,0.16,0.14,0.45,1.6,-0.015,-0.014
8/25/2022,9:53:15 AM,Tank 22,Strauss lab 1,,70.627,753.1,124.5,11,176.3,164.4,177.5,6082,115,0.08,-2,-2,13.42,-465.8,0.2,0.18,0.35,1.2,-0.015,-0.007
8/25/2022,9:53:18 AM,Tank 22,Strauss lab 1,,70.605,753,125,11.04,176.4,164.4,177.6,6081,115,0.08,-2,-2,13.43,-466,0.21,0.19,0.43,1.5,-0.016,-0.008
